"effect","group","term","estimate","std.error","statistic","df","p.value","abs.estimate","plus.minus","log.estimate","log.std.error","sig.flag","conf.low","conf.high","log.conf.low","log.conf.high","ci95.low","ci95.high","experiment","trial","sample ID","hypothesis","Combined ID"
"fixed",NA,"days.from.injection",18.6945514961917,11.9000597324531,1.57096282846456,150.94084209858,0.118285179508907,18.6945514961917,"p",1.27171505039072,1.07554914134292,"NS",6.79449176373858,30.5946112286448,0.196165909047793,2.34726419173364,-4.62956557941638,42.0186685717997,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2",2.02813981588109,0.57167498063223,3.54771484600938,152.958185816182,0.000516261017138094,2.02813981588109,"p",0.307097891081707,0.242850814277122,"S",1.45646483524886,2.59981479651332,0.0642470768045857,0.549948705358829,0.907656853841916,3.14862277792026,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"treatmentAnti-PD1",165.812074707831,141.584608817366,1.17111652243018,55.9782952499968,0.246512994047093,165.812074707831,"p",2.21961615340388,2.15101604523942,"NS",24.2274658904654,307.396683525197,0.0686001081644561,4.3706321986433,-111.693758574206,443.317907989868,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"ResponseResponder",71.750398193406,114.752460796712,0.625262392590557,54.333289961656,0.534416296725786,71.750398193406,"p",1.85582431561814,2.05976200749012,"NS",-43.0020626033056,186.502858990118,-0.203937691871975,3.91558632310826,-153.164424968149,296.665221354961,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"ResponseSaline",337.891834028061,144.973617426822,2.33071258085021,60.2768791125019,0.0231319694629196,337.891834028061,"p",2.52877769612705,2.16128897569399,"S",192.918216601238,482.865451454883,0.367488720433063,4.69006667182104,53.7435438714888,622.040124184633,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2:treatmentAnti-PD1",-2.34524349105117,0.444778368054679,-5.27283622472138,151.780335815784,4.54641251788843e-07,2.34524349105117,"n",-0.3701879393028,0.351856342970373,"S",-2.79002185910585,-1.90046512299649,-0.722044282273173,-0.0183315963324271,-3.21700909243834,-1.473477889664,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2:ResponseResponder",-2.06695631934314,0.377852393021154,-5.4702745239129,153.924291597586,1.78109611507154e-07,2.06695631934314,"n",-0.315331298848534,0.422677822956352,"S",-2.4448087123643,-1.68910392632199,-0.738009121804886,0.107346524107817,-2.80754700966461,-1.32636562902168,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2:ResponseSaline",-1.12229358837887,0.533882522501795,-2.102135846515,157.48672046033,0.0371323380895336,1.12229358837887,"n",-0.0501064818168886,0.272554296233809,"S",-1.65617611088067,-0.58841106587708,-0.322660778050698,0.222447814416921,-2.16870333248239,-0.0758838442753575,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"treatmentAnti-PD1:ResponseResponder",-123.542138571358,158.034377496061,-0.781742178687908,52.4447039608003,0.437881229517468,123.542138571358,"n",-2.09181511490439,2.19875157007375,"NS",-281.57651606742,34.492238924703,-4.29056668497814,0.106936455169359,-433.289518463639,186.205241320922,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"treatmentAnti-PD1:ResponseSaline",-356.102583999422,200.999523431792,-1.77165884734181,56.5932250560622,0.0818349975654585,356.102583999422,"n",-2.55157512507167,2.30319502771308,"NS",-557.102107431214,-155.103060567631,-4.85477015278475,-0.248380097358583,-750.061649925734,37.8564819268896,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2:treatmentAnti-PD1:ResponseResponder",1.7578934725804,0.491887879192191,3.57376863090696,152.108757757727,0.00047181300485416,1.7578934725804,"p",0.244992553518032,0.308133878934475,"S",1.26600559338821,2.24978135177259,-0.0631413254164431,0.553126432452508,0.79379322936371,2.7219937157971,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
"fixed",NA,"days2:treatmentAnti-PD1:ResponseSaline",0.604732037482123,0.662508506313384,0.912791355460829,154.013634819469,0.362778923935301,0.604732037482123,"p",-0.218437022739959,0.178808541208139,"NS",-0.0577764688312613,1.26724054379551,-0.397245563948098,-0.0396284815318203,-0.69378463489211,1.90324870985636,"mimic2,3,8","Fitness","DL017(Responder),DL081(Nonresponder)","Response",NA
